Zeit;Kanal A
(ms);(V)

0,13356000;0,69801920
0,13406400;0,69801920
0,13456800;0,69801920
0,13507200;0,69801920
0,13557600;0,69801920
0,13608000;0,69801920
0,13658400;0,69801920
0,13708800;0,69801920
0,13759200;0,69801920
0,13809600;0,69801920
0,13860000;0,69801920
0,13910400;0,69801920
0,13960800;0,69801920
0,14011200;0,69801920
0,14061600;0,69801920
0,14112000;0,69801920
0,14162400;0,69801920
0,14212800;0,69801920
0,14263200;0,69801920
0,14313600;0,69801920
0,14364000;0,69801920
0,14414400;0,69801920
0,14464800;0,69801920
0,14515200;0,69801920
0,14565600;0,69801920
0,14616000;0,69801920
0,14666400;0,69801920
0,14716800;0,69801920
0,14767200;0,69801920
0,14817600;0,69801920
0,14868000;0,69801920
0,14918400;0,69801920
0,14968800;0,69801920
0,15019200;0,69801920
0,15069600;0,69801920
0,15120000;0,69801920
0,15170400;0,69801920
0,15220800;0,69801920
0,15271200;0,69801920
0,15321600;0,69801920
0,15372000;0,69801920
0,15422400;0,69801920
0,15472800;0,69801920
0,15523200;0,69801920
0,15573600;0,69801920
0,15624000;0,69801920
0,15674400;0,69801920
0,15724800;0,69801920
0,15775200;0,69801920
0,15825600;0,69801920
0,15876000;0,69801920
0,15926400;0,69801920
0,15976800;0,69801920
0,16027200;0,69801920
0,16077600;0,69801920
0,16128000;0,69801920
0,16178400;0,71690450
0,16228800;0,69801920
0,16279200;0,69801920
0,16329600;0,69801920
0,16380000;0,69801920
0,16430400;0,69801920
0,16480800;0,69801920
0,16531200;0,69801920
0,16581600;0,69801920
0,16632000;0,69801920
0,16682400;0,69801920
0,16732800;0,69801920
0,16783200;0,69801920
0,16833600;0,69801920
0,16884000;0,69801920
0,16934400;0,67919530
0,16984800;0,69801920
0,17035200;0,69801920
0,17085600;0,69801920
0,17136000;0,69801920
0,17186400;0,69801920
0,17236800;0,69801920
0,17287200;0,69801920
0,17337600;0,69801920
0,17388000;0,69801920
0,17438400;0,69801920
0,17488800;0,69801920
0,17539200;0,69801920
0,17589600;0,69801920
0,17640000;0,69801920
0,17690400;0,71690450
0,17740800;0,69801920
0,17791200;0,69801920
0,17841600;0,69801920
0,17892000;0,69801920
0,17942400;0,69801920
0,17992800;0,69801920
0,18043200;0,69801920
0,18093600;0,69801920
0,18144000;0,69801920
0,18194400;0,69801920
0,18244800;0,69801920
0,18295200;0,69801920
0,18345600;0,69801920
0,18396000;0,69801920
0,18446400;0,69801920
0,18496800;0,69801920
0,18547200;0,69801920
0,18597600;0,69801920
0,18648000;0,69801920
0,18698400;0,69801920
0,18748800;0,69801920
0,18799200;0,69801920
0,18849600;0,69801920
0,18900000;0,69801920
0,18950400;0,69801920
0,19000801;0,69801920
0,19051201;0,69801920
0,19101601;0,69801920
0,19152001;0,69801920
0,19202401;0,71690450
0,19252801;0,69801920
0,19303201;0,69801920
0,19353601;0,69801920
0,19404001;0,69801920
0,19454401;0,69801920
0,19504801;0,69801920
0,19555201;0,69801920
0,19605601;0,69801920
0,19656001;0,69801920
0,19706401;0,69801920
0,19756801;0,69801920
0,19807201;0,69801920
0,19857601;0,69801920
0,19908001;0,69801920
0,19958401;0,69801920
0,20008801;0,69801920
0,20059201;0,69801920
0,20109601;0,69801920
0,20160001;0,69801920
0,20210401;0,69801920
0,20260801;0,69801920
0,20311201;0,69801920
0,20361601;0,69801920
0,20412001;0,69801920
0,20462401;0,69801920
0,20512801;0,69801920
0,20563201;0,69801920
0,20613601;0,69801920
0,20664001;0,69801920
0,20714401;0,71690450
0,20764801;0,69801920
0,20815201;0,69801920
0,20865601;0,69801920
0,20916001;0,69801920
0,20966401;0,69801920
0,21016801;0,69801920
0,21067201;0,69801920
0,21117601;0,69801920
0,21168001;0,69801920
