Zeit;Kanal A
(ms);(mV)

-13,64269165;5,01722400
-13,63769165;4,45989200
-13,63269165;4,64566900
-13,62769165;3,53038900
-13,62269165;3,71616600
-13,61769165;3,90194400
-13,61269165;3,34461100
-13,60769165;3,15883400
-13,60269165;2,78727800
-13,59769165;0,18577760
-13,59269165;1,85777500
-13,58769165;1,48622000
-13,58269165;0,00000000
-13,57769165;-0,74311020
-13,57269165;-0,18577760
-13,56769165;-0,37155510
-13,56269165;-0,18577760
-13,55769165;-0,74311020
-13,55269165;-0,92888770
-13,54769165;-0,74311020
-13,54269165;-2,22994600
-13,53769165;-1,30044300
-13,53269165;-1,67199800
-13,52769165;-0,18577760
-13,52269165;-3,53038900
-13,51769165;-2,60150100
-13,51269165;-4,27349900
-13,50769165;-3,53038900
-13,50269165;-4,45989200
-13,49769165;-4,83144700
-13,49269165;-6,13188900
-13,48769165;-6,50406000
-13,48269165;-7,43294800
-13,47769165;-7,99028000
-13,47269165;-9,10556000
-13,46769165;-9,29133800
-13,46269165;-11,14973000
-13,45769165;-10,77756000
-13,45269165;-10,40600000
-13,44769165;-7,61872500
-13,44269165;-7,99028000
-13,43769165;-7,24717000
-13,43269165;-4,64566900
-13,42769165;-4,45989200
-13,42269165;-1,67199800
-13,41769165;-1,85777500
-13,41269165;1,30044300
-13,40769165;-0,55733270
-13,40269165;2,60150100
-13,39769165;1,30044300
-13,39269165;1,11466500
-13,38769165;-0,37155510
-13,38269165;0,74311020
-13,37769165;-2,04355300
-13,37269165;-1,67199800
-13,36769165;-2,04355300
-13,36269165;-3,15883400
-13,35769165;-4,64566900
-13,35269165;-3,71616600
-13,34769165;-4,45989200
-13,34269165;-3,90194400
-13,33769165;-3,15883400
-13,33269165;-2,22994600
-13,32769165;-2,04355300
-13,32269165;-3,15883400
-13,31769165;-0,92888770
-13,31269165;-0,37155510
-13,30769165;0,55733270
-13,30269166;0,55733270
-13,29769166;2,41572300
-13,29269166;0,00000000
-13,28769166;1,85777500
-13,28269166;2,41572300
-13,27769166;1,48622000
-13,27269166;0,55733270
-13,26769166;0,00000000
-13,26269166;0,37155510
-13,25769166;0,18577760
-13,25269166;-1,30044300
-13,24769166;-1,30044300
-13,24269166;-2,97305600
-13,23769166;-1,67199800
-13,23269166;-0,74311020
-13,22769166;0,18577760
-13,22269166;-0,37155510
-13,21769166;0,18577760
-13,21269166;0,55733270
-13,20769166;0,55733270
-13,20269166;2,04355300
-13,19769166;2,41572300
-13,19269166;3,90194400
-13,18769166;1,67199800
-13,18269166;4,27349900
-13,17769166;2,97305600
-13,17269166;4,64566900
-13,16769166;2,78727800
-13,16269166;5,20300200
-13,15769166;3,71616600
-13,15269166;4,83144700
-13,14769166;1,85777500
-13,14269166;3,34461100
-13,13769166;2,04355300
-13,13269166;2,60150100
-13,12769166;1,48622000
-13,12269166;4,27349900
-13,11769166;0,55733270
-13,11269166;2,04355300
-13,10769166;1,11466500
-13,10269166;0,92888770
-13,09769166;0,55733270
-13,09269166;-0,74311020
-13,08769166;0,92888770
-13,08269166;0,92888770
-13,07769166;0,92888770
-13,07269166;0,55733270
-13,06769166;1,11466500
-13,06269166;-0,92888770
-13,05769166;-2,04355300
-13,05269166;-2,04355300
-13,04769166;-1,67199800
-13,04269166;-2,60150100
-13,03769166;-3,71616600
-13,03269166;-4,27349900
-13,02769166;-5,76033400
-13,02269166;-5,57455700
-13,01769166;-6,50406000
-13,01269166;-6,50406000
-13,00769166;-7,61872500
-13,00269166;-6,13188900
-12,99769166;-5,38877900
-12,99269166;-6,87561500
-12,98769166;-7,24717000
-12,98269166;-4,64566900
-12,97769166;-5,38877900
-12,97269166;-5,38877900
-12,96769166;-7,80450200
-12,96269166;-6,50406000
-12,95769166;-7,43294800
-12,95269166;-5,94611200
-12,94769166;-7,80450200
-12,94269166;-7,99028000
-12,93769166;-7,61872500
-12,93269166;-7,06139300
-12,92769166;-7,80450200
-12,92269166;-7,24717000
-12,91769166;-7,43294800
-12,91269166;-6,50406000
-12,90769167;-5,20300200
-12,90269167;-5,20300200
-12,89769167;-3,53038900
-12,89269167;-2,60150100
-12,88769167;-2,22994600
-12,88269167;0,00000000
-12,87769167;-2,04355300
-12,87269167;-0,74311020
-12,86769167;0,00000000
-12,86269167;0,55733270
-12,85769167;-0,74311020
-12,85269167;-1,11466500
-12,84769167;-0,37155510
-12,84269167;-1,30044300
-12,83769167;-1,67199800
-12,83269167;-2,04355300
-12,82769167;-3,15883400
-12,82269167;-3,53038900
-12,81769167;-4,83144700
-12,81269167;-2,97305600
-12,80769167;-5,01722400
-12,80269167;-4,45989200
-12,79769167;-4,27349900
-12,79269167;-4,27349900
-12,78769167;-4,45989200
-12,78269167;-1,30044300
-12,77769167;-2,97305600
-12,77269167;-2,97305600
-12,76769167;-0,92888770
-12,76269167;-1,30044300
-12,75769167;1,30044300
-12,75269167;0,55733270
-12,74769167;2,04355300
-12,74269167;2,04355300
-12,73769167;1,48622000
-12,73269167;2,41572300
-12,72769167;0,18577760
-12,72269167;1,48622000
-12,71769167;1,85777500
-12,71269167;1,85777500
-12,70769167;1,85777500
-12,70269167;1,30044300
-12,69769167;2,22994600
-12,69269167;0,18577760
-12,68769167;2,04355300
-12,68269167;0,00000000
-12,67769167;1,11466500
-12,67269167;2,41572300
-12,66769167;3,34461100
-12,66269167;3,53038900
-12,65769167;3,71616600
-12,65269167;4,27349900
-12,64769167;4,27349900
-12,64269167;4,08772100
-12,63769167;4,45989200
-12,63269167;5,57455700
-12,62769167;4,27349900
-12,62269167;4,08772100
-12,61769167;3,71616600
-12,61269167;5,57455700
-12,60769167;3,34461100
-12,60269167;3,15883400
-12,59769167;3,34461100
-12,59269167;4,27349900
-12,58769167;2,97305600
-12,58269167;2,78727800
-12,57769167;3,15883400
-12,57269167;1,11466500
-12,56769167;2,04355300
-12,56269167;1,11466500
-12,55769167;2,78727800
-12,55269167;2,41572300
-12,54769167;2,41572300
-12,54269167;2,04355300
-12,53769167;3,71616600
-12,53269167;2,97305600
-12,52769167;4,64566900
-12,52269167;2,97305600
-12,51769167;3,90194400
-12,51269168;3,34461100
-12,50769168;3,34461100
-12,50269168;4,27349900
-12,49769168;2,04355300
-12,49269168;3,71616600
-12,48769168;3,34461100
-12,48269168;3,71616600
-12,47769168;4,27349900
-12,47269168;3,53038900
-12,46769168;2,78727800
-12,46269168;4,83144700
-12,45769168;3,53038900
-12,45269168;5,20300200
-12,44769168;4,83144700
-12,44269168;4,83144700
-12,43769168;6,13188900
-12,43269168;6,13188900
-12,42769168;5,76033400
-12,42269168;6,87561500
-12,41769168;6,50406000
-12,41269168;7,24717000
-12,40769168;8,17605800
-12,40269168;7,80450200
-12,39769168;8,54761300
-12,39269168;8,17605800
-12,38769168;8,91978400
-12,38269168;7,99028000
-12,37769168;9,10556000
-12,37269168;7,06139300
-12,36769168;7,43294800
-12,36269168;7,99028000
-12,35769168;5,76033400
-12,35269168;7,06139300
-12,34769168;5,01722400
-12,34269168;4,83144700
-12,33769168;4,27349900
-12,33269168;4,08772100
-12,32769168;5,01722400
-12,32269168;4,83144700
-12,31769168;3,53038900
-12,31269168;4,08772100
-12,30769168;2,41572300
-12,30269168;2,41572300
-12,29769168;2,78727800
-12,29269168;2,60150100
-12,28769168;3,53038900
-12,28269168;2,97305600
-12,27769168;4,27349900
-12,27269168;2,60150100
-12,26769168;4,83144700
-12,26269168;3,34461100
-12,25769168;4,64566900
-12,25269168;4,64566900
-12,24769168;3,71616600
-12,24269168;4,27349900
-12,23769168;4,27349900
-12,23269168;4,08772100
-12,22769168;3,90194400
-12,22269168;4,27349900
-12,21769168;3,71616600
-12,21269168;4,45989200
-12,20769168;3,90194400
-12,20269168;2,60150100
-12,19769168;2,78727800
-12,19269168;0,55733270
-12,18769168;2,41572300
-12,18269168;0,92888770
-12,17769168;3,71616600
-12,17269168;0,55733270
-12,16769168;1,11466500
-12,16269168;0,18577760
-12,15769168;0,92888770
-12,15269168;0,00000000
-12,14769168;0,37155510
-12,14269168;0,55733270
-12,13769168;-0,92888770
-12,13269168;-0,74311020
-12,12769168;-1,11466500
-12,12269168;-0,92888770
-12,11769169;-2,22994600
-12,11269169;-1,85777500
-12,10769169;-2,22994600
-12,10269169;-2,04355300
-12,09769169;-4,27349900
-12,09269169;-6,13188900
-12,08769169;-4,45989200
-12,08269169;-7,06139300
-12,07769169;-4,83144700
-12,07269169;-7,06139300
-12,06769169;-7,61872500
-12,06269169;-8,36183500
-12,05769169;-9,84867000
-12,05269169;-11,33551000
-12,04769169;-10,22023000
-12,04269169;-10,40600000
-12,03769169;-9,47711600
-12,03269169;-9,66289300
-12,02769169;-9,29133800
-12,02269169;-7,43294800
-12,01769169;-6,68983700
-12,01269169;-3,53038900
-12,00769169;-1,11466500
-12,00269169;0,92888770
-11,99769169;1,85777500
-11,99269169;2,41572300
-11,98769169;1,48622000
-11,98269169;1,85777500
-11,97769169;1,85777500
-11,97269169;0,18577760
-11,96769169;0,92888770
-11,96269169;-0,55733270
-11,95769169;0,00000000
-11,95269169;-2,60150100
-11,94769169;-3,15883400
-11,94269169;-3,71616600
-11,93769169;-3,34461100
-11,93269169;-5,20300200
-11,92769169;-3,53038900
-11,92269169;-4,27349900
-11,91769169;-2,41572300
-11,91269169;-2,22994600
-11,90769169;-0,18577760
-11,90269169;0,18577760
-11,89769169;0,37155510
-11,89269169;0,92888770
-11,88769169;0,55733270
-11,88269169;3,53038900
-11,87769169;0,74311020
-11,87269169;2,41572300
-11,86769169;1,67199800
-11,86269169;2,78727800
-11,85769169;0,18577760
-11,85269169;0,00000000
-11,84769169;-0,37155510
-11,84269169;0,18577760
-11,83769169;-1,67199800
-11,83269169;-0,74311020
-11,82769169;-0,92888770
-11,82269169;-0,74311020
-11,81769169;-1,30044300
-11,81269169;-0,18577760
-11,80769169;0,18577760
-11,80269169;0,55733270
-11,79769169;1,48622000
-11,79269169;1,85777500
-11,78769169;3,71616600
-11,78269169;3,90194400
-11,77769169;4,08772100
-11,77269169;2,41572300
-11,76769169;5,01722400
-11,76269169;3,90194400
-11,75769169;4,27349900
-11,75269169;4,64566900
-11,74769169;4,27349900
-11,74269169;4,64566900
-11,73769169;3,15883400
-11,73269169;3,34461100
-11,72769169;0,92888770
-11,72269169;1,67199800
-11,71769170;0,92888770
-11,71269170;1,48622000
-11,70769170;0,74311020
-11,70269170;1,30044300
-11,69769170;0,55733270
-11,69269170;0,00000000
-11,68769170;0,74311020
-11,68269170;0,92888770
-11,67769170;0,55733270
-11,67269170;0,92888770
-11,66769170;0,00000000
-11,66269170;0,92888770
-11,65769170;0,37155510
-11,65269170;1,48622000
-11,64769170;1,11466500
-11,64269170;-1,11466500
-11,63769170;-0,74311020
-11,63269170;-1,30044300
-11,62769170;-1,67199800
-11,62269170;-3,90194400
-11,61769170;-3,15883400
-11,61269170;-4,45989200
-11,60769170;-3,53038900
-11,60269170;-5,94611200
-11,59769170;-4,08772100
-11,59269170;-7,06139300
-11,58769170;-6,68983700
-11,58269170;-6,87561500
-11,57769170;-6,31766700
-11,57269170;-7,61872500
-11,56769170;-6,68983700
-11,56269170;-7,06139300
-11,55769170;-7,24717000
-11,55269170;-7,61872500
-11,54769170;-6,68983700
-11,54269170;-7,24717000
-11,53769170;-6,68983700
-11,53269170;-6,31766700
-11,52769170;-7,24717000
-11,52269170;-6,50406000
-11,51769170;-7,99028000
-11,51269170;-7,61872500
-11,50769170;-6,31766700
-11,50269170;-5,20300200
-11,49769170;-6,68983700
-11,49269170;-5,57455700
-11,48769170;-6,68983700
-11,48269170;-3,71616600
-11,47769170;-3,90194400
-11,47269170;-1,30044300
-11,46769170;-1,67199800
-11,46269170;-0,18577760
-11,45769170;-0,18577760
-11,45269170;-0,37155510
-11,44769170;0,55733270
-11,44269170;0,00000000
-11,43769170;0,00000000
-11,43269170;-2,41572300
-11,42769170;-1,85777500
-11,42269170;-0,37155510
-11,41769170;-2,04355300
-11,41269170;-2,97305600
-11,40769170;-4,45989200
-11,40269170;-4,45989200
-11,39769170;-3,71616600
-11,39269170;-4,27349900
-11,38769170;-5,20300200
-11,38269170;-6,13188900
-11,37769170;-5,20300200
-11,37269170;-4,27349900
-11,36769170;-2,22994600
-11,36269170;-4,27349900
-11,35769170;-0,92888770
-11,35269170;-1,48622000
-11,34769170;-0,55733270
-11,34269170;-0,37155510
-11,33769170;1,48622000
-11,33269170;0,37155510
-11,32769170;2,78727800
-11,32269171;1,48622000
-11,31769171;2,78727800
-11,31269171;2,41572300
-11,30769171;2,60150100
-11,30269171;0,18577760
-11,29769171;1,85777500
-11,29269171;0,92888770
-11,28769171;1,85777500
-11,28269171;0,92888770
-11,27769171;1,30044300
-11,27269171;0,55733270
-11,26769171;2,97305600
-11,26269171;1,30044300
-11,25769171;2,78727800
-11,25269171;3,34461100
-11,24769171;4,27349900
-11,24269171;3,71616600
-11,23769171;5,01722400
-11,23269171;4,83144700
-11,22769171;5,20300200
-11,22269171;3,90194400
-11,21769171;5,20300200
-11,21269171;4,83144700
-11,20769171;7,24717000
-11,20269171;3,71616600
-11,19769171;4,27349900
-11,19269171;3,34461100
-11,18769171;4,27349900
-11,18269171;2,97305600
-11,17769171;3,53038900
-11,17269171;2,41572300
-11,16769171;2,97305600
-11,16269171;0,92888770
-11,15769171;2,04355300
-11,15269171;1,11466500
-11,14769171;1,48622000
-11,14269171;1,48622000
-11,13769171;2,60150100
-11,13269171;2,60150100
-11,12769171;3,71616600
-11,12269171;3,34461100
-11,11769171;4,27349900
-11,11269171;3,53038900
-11,10769171;5,01722400
-11,10269171;3,71616600
-11,09769171;3,90194400
-11,09269171;2,04355300
-11,08769171;3,34461100
-11,08269171;2,60150100
-11,07769171;5,01722400
-11,07269171;2,97305600
-11,06769171;2,97305600
-11,06269171;1,85777500
-11,05769171;5,20300200
-11,05269171;2,22994600
-11,04769171;5,20300200
-11,04269171;4,27349900
-11,03769171;3,90194400
-11,03269171;4,45989200
-11,02769171;6,13188900
-11,02269171;5,20300200
-11,01769171;6,13188900
-11,01269171;4,83144700
-11,00769171;6,68983700
-11,00269171;7,43294800
-10,99769171;5,76033400
-10,99269171;7,99028000
-10,98769171;7,61872500
-10,98269171;7,99028000
-10,97769171;9,10556000
-10,97269171;7,06139300
-10,96769171;8,54761300
-10,96269171;8,73400600
-10,95769171;7,99028000
-10,95269171;7,80450200
-10,94769171;6,31766700
-10,94269171;7,24717000
-10,93769171;6,50406000
-10,93269171;7,43294800
-10,92769172;5,76033400
-10,92269172;5,38877900
-10,91769172;4,83144700
-10,91269172;3,71616600
-10,90769172;3,34461100
-10,90269172;3,15883400
-10,89769172;3,53038900
-10,89269172;3,34461100
-10,88769172;3,15883400
-10,88269172;2,78727800
-10,87769172;2,60150100
-10,87269172;3,34461100
-10,86769172;1,48622000
-10,86269172;3,15883400
-10,85769172;3,34461100
-10,85269172;4,08772100
-10,84769172;3,53038900
-10,84269172;2,97305600
-10,83769172;3,34461100
-10,83269172;3,34461100
-10,82769172;3,90194400
-10,82269172;4,27349900
-10,81769172;4,08772100
-10,81269172;4,45989200
-10,80769172;3,71616600
-10,80269172;3,34461100
-10,79769172;6,13188900
-10,79269172;1,85777500
-10,78769172;2,97305600
-10,78269172;0,92888770
-10,77769172;3,34461100
-10,77269172;2,41572300
-10,76769172;2,22994600
-10,76269172;1,11466500
-10,75769172;1,11466500
-10,75269172;-0,55733270
-10,74769172;-0,74311020
-10,74269172;-1,67199800
-10,73769172;-0,37155510
-10,73269172;0,92888770
-10,72769172;-0,37155510
-10,72269172;-2,41572300
-10,71769172;-0,92888770
-10,71269172;0,00000000
-10,70769172;-0,37155510
-10,70269172;-1,30044300
-10,69769172;-1,67199800
-10,69269172;-2,41572300
-10,68769172;-2,41572300
-10,68269172;-3,53038900
-10,67769172;-5,20300200
-10,67269172;-3,90194400
-10,66769172;-5,76033400
-10,66269172;-6,31766700
-10,65769172;-6,87561500
-10,65269172;-7,06139300
-10,64769172;-8,91978400
-10,64269172;-11,33551000
-10,63769172;-10,40600000
-10,63269172;-10,96395000
-10,62769172;-9,47711600
-10,62269172;-10,40600000
-10,61769172;-7,99028000
-10,61269172;-8,91978400
-10,60769172;-5,57455700
-10,60269172;-6,68983700
-10,59769172;-2,60150100
-10,59269172;-2,22994600
-10,58769172;-1,11466500
-10,58269172;1,85777500
-10,57769172;0,00000000
-10,57269172;2,78727800
-10,56769172;1,48622000
-10,56269172;-0,74311020
-10,55769172;0,55733270
-10,55269172;0,92888770
-10,54769172;-2,04355300
-10,54269172;-0,74311020
-10,53769172;-2,78727800
-10,53269173;-2,22994600
-10,52769173;-3,90194400
-10,52269173;-3,34461100
-10,51769173;-4,45989200
-10,51269173;-3,71616600
-10,50769173;-2,97305600
-10,50269173;-1,11466500
-10,49769173;-2,22994600
-10,49269173;-1,67199800
-10,48769173;-1,30044300
-10,48269173;-1,85777500
-10,47769173;1,30044300
-10,47269173;1,11466500
-10,46769173;1,48622000
-10,46269173;0,37155510
-10,45769173;2,22994600
-10,45269173;1,11466500
-10,44769173;2,78727800
-10,44269173;1,85777500
-10,43769173;3,15883400
-10,43269173;-0,18577760
-10,42769173;-0,18577760
-10,42269173;0,18577760
-10,41769173;-0,55733270
-10,41269173;-0,74311020
-10,40769173;-0,37155510
-10,40269173;-0,37155510
-10,39769173;-0,37155510
-10,39269173;-0,55733270
-10,38769173;0,37155510
-10,38269173;2,41572300
-10,37769173;1,48622000
-10,37269173;2,22994600
-10,36769173;3,53038900
-10,36269173;3,71616600
-10,35769173;2,41572300
-10,35269173;3,71616600
-10,34769173;3,34461100
-10,34269173;4,64566900
-10,33769173;3,53038900
-10,33269173;4,27349900
-10,32769173;4,27349900
-10,32269173;3,90194400
-10,31769173;1,67199800
-10,31269173;0,00000000
-10,30769173;1,48622000
-10,30269173;2,04355300
-10,29769173;0,92888770
-10,29269173;0,92888770
-10,28769173;1,48622000
-10,28269173;2,04355300
-10,27769173;1,48622000
-10,27269173;1,11466500
-10,26769173;0,92888770
-10,26269173;0,55733270
-10,25769173;3,15883400
-10,25269173;1,85777500
-10,24769173;0,74311020
-10,24269173;-0,18577760
-10,23769173;0,18577760
-10,23269173;-0,74311020
-10,22769173;0,55733270
-10,22269173;-0,92888770
-10,21769173;-0,18577760
-10,21269173;-2,97305600
-10,20769173;-2,97305600
-10,20269173;-4,83144700
-10,19769173;-2,97305600
-10,19269173;-4,83144700
-10,18769173;-4,83144700
-10,18269173;-5,76033400
-10,17769173;-5,20300200
-10,17269173;-7,99028000
-10,16769173;-6,68983700
-10,16269173;-8,17605800
-10,15769173;-5,76033400
-10,15269173;-7,06139300
-10,14769173;-5,57455700
-10,14269173;-6,50406000
-10,13769174;-5,20300200
-10,13269174;-7,61872500
-10,12769174;-7,24717000
-10,12269174;-6,31766700
-10,11769174;-7,24717000
-10,11269174;-7,99028000
-10,10769174;-5,76033400
-10,10269174;-7,99028000
-10,09769174;-6,13188900
-10,09269174;-8,17605800
-10,08769174;-7,06139300
-10,08269174;-7,06139300
-10,07769174;-6,13188900
-10,07269174;-5,01722400
-10,06769174;-4,83144700
-10,06269174;-3,15883400
-10,05769174;-1,30044300
-10,05269174;-2,04355300
-10,04769174;0,55733270
-10,04269174;-0,37155510
-10,03769174;1,48622000
-10,03269174;-0,37155510
-10,02769174;0,18577760
-10,02269174;0,00000000
-10,01769174;0,55733270
-10,01269174;-2,60150100
-10,00769174;-0,74311020
-10,00269174;-2,41572300
-9,99769174;-3,15883400
-9,99269174;-5,20300200
-9,98769174;-3,15883400
-9,98269174;-5,38877900
-9,97769174;-3,53038900
-9,97269174;-4,45989200
-9,96769174;-3,71616600
-9,96269174;-6,13188900
-9,95769174;-3,71616600
-9,95269174;-3,15883400
-9,94769174;-1,67199800
-9,94269174;-2,78727800
-9,93769174;-0,37155510
-9,93269174;-2,22994600
-9,92769174;0,00000000
-9,92269174;-0,37155510
-9,91769174;0,92888770
-9,91269174;0,92888770
-9,90769174;2,97305600
-9,90269174;0,92888770
-9,89769174;1,85777500
-9,89269174;0,55733270
-9,88769174;2,41572300
-9,88269174;1,85777500
-9,87769174;1,67199800
-9,87269174;0,55733270
-9,86769174;1,48622000
-9,86269174;1,48622000
-9,85769174;1,11466500
-9,85269174;0,55733270
-9,84769174;1,67199800
-9,84269174;1,67199800
-9,83769174;3,90194400
-9,83269174;3,34461100
-9,82769174;4,45989200
-9,82269174;4,27349900
-9,81769174;4,27349900
-9,81269174;4,64566900
-9,80769174;4,64566900
-9,80269174;4,64566900
-9,79769174;4,45989200
-9,79269174;4,45989200
-9,78769174;4,45989200
-9,78269174;4,27349900
-9,77769174;3,34461100
-9,77269174;5,38877900
-9,76769174;4,64566900
-9,76269174;4,64566900
-9,75769174;2,41572300
-9,75269174;3,53038900
-9,74769174;0,55733270
-9,74269175;2,60150100
-9,73769175;1,11466500
-9,73269175;3,15883400
-9,72769175;1,85777500
-9,72269175;2,97305600
-9,71769175;2,04355300
-9,71269175;3,34461100
-9,70769175;3,53038900
-9,70269175;4,27349900
-9,69769175;3,34461100
-9,69269175;5,20300200
-9,68769175;1,85777500
-9,68269175;4,83144700
-9,67769175;2,41572300
-9,67269175;4,08772100
-9,66769175;2,97305600
-9,66269175;2,78727800
-9,65769175;2,60150100
-9,65269175;3,34461100
-9,64769175;3,71616600
-9,64269175;3,53038900
-9,63769175;4,27349900
-9,63269175;3,71616600
-9,62769175;4,27349900
-9,62269175;4,64566900
-9,61769175;4,27349900
-9,61269175;5,20300200
-9,60769175;5,76033400
-9,60269175;4,27349900
-9,59769175;7,43294800
-9,59269175;5,01722400
-9,58769175;6,50406000
-9,58269175;6,87561500
-9,57769175;6,87561500
-9,57269175;7,61872500
-9,56769175;6,50406000
-9,56269175;6,50406000
-9,55769175;8,36183500
-9,55269175;6,68983700
-9,54769175;7,80450200
-9,54269175;7,43294800
-9,53769175;8,91978400
-9,53269175;7,80450200
-9,52769175;7,80450200
-9,52269175;7,80450200
-9,51769175;7,43294800
-9,51269175;6,31766700
-9,50769175;7,43294800
-9,50269175;5,57455700
-9,49769175;4,27349900
-9,49269175;3,90194400
-9,48769175;4,64566900
-9,48269175;3,53038900
-9,47769175;3,90194400
-9,47269175;1,11466500
-9,46769175;4,27349900
-9,46269175;3,71616600
-9,45769175;3,90194400
-9,45269175;3,34461100
-9,44769175;3,34461100
-9,44269175;2,78727800
-9,43769175;4,64566900
-9,43269175;3,15883400
-9,42769175;3,34461100
-9,42269175;3,71616600
-9,41769175;5,57455700
-9,41269175;4,08772100
-9,40769175;4,45989200
-9,40269175;4,83144700
-9,39769175;5,01722400
-9,39269175;4,08772100
-9,38769175;5,94611200
-9,38269175;3,71616600
-9,37769175;4,83144700
-9,37269175;3,90194400
-9,36769175;3,90194400
-9,36269175;2,97305600
-9,35769175;3,15883400
-9,35269175;0,74311020
-9,34769175;2,41572300
-9,34269176;1,30044300
-9,33769176;2,04355300
-9,33269176;-0,55733270
-9,32769176;-0,37155510
-9,32269176;0,18577760
-9,31769176;-0,37155510
-9,31269176;-0,74311020
-9,30769176;-1,30044300
-9,30269176;0,92888770
-9,29769176;-2,22994600
-9,29269176;-0,92888770
-9,28769176;-0,18577760
-9,28269176;0,37155510
-9,27769176;-3,15883400
-9,27269176;-2,22994600
-9,26769176;-4,08772100
-9,26269176;-3,71616600
-9,25769176;-5,01722400
-9,25269176;-4,64566900
-9,24769176;-7,06139300
-9,24269176;-6,31766700
-9,23769176;-9,47711600
-9,23269176;-8,54761300
-9,22769176;-8,91978400
-9,22269176;-9,66289300
-9,21769176;-9,10556000
-9,21269176;-10,40600000
-9,20769176;-8,91978400
-9,20269176;-9,66289300
-9,19769176;-7,80450200
-9,19269176;-6,68983700
-9,18769176;-4,83144700
-9,18269176;-3,15883400
-9,17769176;-0,74311020
-9,17269176;-0,37155510
-9,16769176;1,11466500
-9,16269176;1,48622000
-9,15769176;1,67199800
-9,15269176;0,92888770
-9,14769176;2,04355300
-9,14269176;0,18577760
-9,13769176;0,00000000
-9,13269176;0,18577760
-9,12769176;-0,18577760
-9,12269176;-3,53038900
-9,11769176;-2,04355300
-9,11269176;-3,34461100
-9,10769176;-3,15883400
-9,10269176;-2,04355300
-9,09769176;-3,15883400
-9,09269176;-2,22994600
-9,08769176;-2,97305600
-9,08269176;-3,15883400
-9,07769176;-1,67199800
-9,07269176;0,37155510
-9,06769176;-0,74311020
-9,06269176;-0,37155510
-9,05769176;0,55733270
-9,05269176;2,78727800
-9,04769176;1,85777500
-9,04269176;0,74311020
-9,03769176;0,74311020
-9,03269176;1,48622000
-9,02769176;-0,37155510
-9,02269176;0,55733270
-9,01769176;0,18577760
-9,01269176;-1,30044300
-9,00769176;-0,37155510
-9,00269176;0,18577760
-8,99769176;-2,04355300
-8,99269176;-0,92888770
-8,98769176;-1,67199800
-8,98269176;-0,74311020
-8,97769176;-0,37155510
-8,97269176;-0,37155510
-8,96769176;2,78727800
-8,96269176;1,67199800
-8,95769176;2,41572300
-8,95269176;2,41572300
-8,94769177;3,71616600
-8,94269177;3,34461100
-8,93769177;3,53038900
-8,93269177;3,71616600
-8,92769177;4,64566900
-8,92269177;3,71616600
-8,91769177;5,20300200
-8,91269177;2,60150100
-8,90769177;3,15883400
-8,90269177;2,78727800
-8,89769177;2,97305600
-8,89269177;1,67199800
-8,88769177;0,18577760
-8,88269177;1,11466500
-8,87769177;0,74311020
-8,87269177;0,37155510
-8,86769177;0,55733270
-8,86269177;1,85777500
-8,85769177;0,92888770
-8,85269177;2,22994600
-8,84769177;0,92888770
-8,84269177;2,04355300
-8,83769177;-0,37155510
-8,83269177;0,55733270
-8,82769177;-0,92888770
-8,82269177;2,04355300
-8,81769177;1,85777500
-8,81269177;0,74311020
-8,80769177;-1,30044300
-8,80269177;-1,67199800
-8,79769177;-3,53038900
-8,79269177;-3,53038900
-8,78769177;-4,27349900
-8,78269177;-5,76033400
-8,77769177;-5,20300200
-8,77269177;-6,87561500
-8,76769177;-3,90194400
-8,76269177;-6,87561500
-8,75769177;-6,13188900
-8,75269177;-7,99028000
-8,74769177;-6,31766700
-8,74269177;-7,99028000
-8,73769177;-6,87561500
-8,73269177;-7,24717000
-8,72769177;-6,31766700
-8,72269177;-7,43294800
-8,71769177;-4,83144700
-8,71269177;-7,43294800
-8,70769177;-5,38877900
-8,70269177;-7,99028000
-8,69769177;-7,99028000
-8,69269177;-7,24717000
-8,68769177;-6,68983700
-8,68269177;-8,36183500
-8,67769177;-7,06139300
-8,67269177;-5,38877900
-8,66769177;-6,87561500
-8,66269177;-5,20300200
-8,65769177;-5,20300200
-8,65269177;-3,90194400
-8,64769177;-3,15883400
-8,64269177;-2,04355300
-8,63769177;-0,74311020
-8,63269177;-1,48622000
-8,62769177;-0,37155510
-8,62269177;0,55733270
-8,61769177;-0,74311020
-8,61269177;0,92888770
-8,60769177;-0,37155510
-8,60269177;-2,22994600
-8,59769177;-0,74311020
-8,59269177;-2,97305600
-8,58769177;-1,85777500
-8,58269177;-4,45989200
-8,57769177;-2,97305600
-8,57269177;-5,38877900
-8,56769177;-3,71616600
-8,56269177;-5,38877900
-8,55769177;-4,27349900
-8,55269178;-7,61872500
-8,54769178;-4,45989200
-8,54269178;-4,64566900
-8,53769178;-3,90194400
-8,53269178;-1,67199800
-8,52769178;-2,97305600
-8,52269178;-1,30044300
-8,51769178;-1,11466500
-8,51269178;1,48622000
-8,50769178;-0,37155510
-8,50269178;1,11466500
-8,49769178;1,67199800
-8,49269178;2,04355300
-8,48769178;2,41572300
-8,48269178;2,78727800
-8,47769178;2,78727800
-8,47269178;2,22994600
-8,46769178;2,97305600
-8,46269178;0,74311020
-8,45769178;2,04355300
-8,45269178;1,30044300
-8,44769178;1,30044300
-8,44269178;2,04355300
